location_id,project_id,classification,technology,upload_speed_anticipated,download_speed_anticipated,low_latency,extremely_high_cost_threshold
1316449639,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448084,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449594,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449452,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449458,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449592,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449597,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449600,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449636,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449644,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448169,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449599,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449588,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448162,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449613,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448159,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448170,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449626,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448158,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448163,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448136,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449612,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448183,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449608,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448181,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448182,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448156,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448179,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448166,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447113,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449624,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448157,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448184,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449607,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448155,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448164,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448167,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449605,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448178,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449623,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449625,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1394069229,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449611,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449615,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448180,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449609,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449606,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449610,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447082,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447112,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448138,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448165,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448153,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448139,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448154,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448134,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448152,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448151,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448200,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448150,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449632,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449806,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449637,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449645,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448203,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448186,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448206,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448198,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448185,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448197,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448177,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448196,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449804,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449589,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450342,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448195,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449803,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450341,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448176,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449622,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448208,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448175,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448204,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448207,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448236,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448761,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448760,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447964,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448764,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447962,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447971,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447961,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447958,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448755,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447959,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447966,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448772,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447957,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448731,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448756,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448768,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448758,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448769,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447951,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448771,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448773,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447965,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447975,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448770,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447963,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448757,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448763,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448766,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448767,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448774,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447952,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447960,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447955,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448762,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447956,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448765,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447953,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447954,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450390,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450376,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449834,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449837,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450377,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449836,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450372,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450378,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1394070751,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450374,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1394070236,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449830,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449831,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449832,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449694,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1394070477,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450384,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449696,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450381,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449709,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449710,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450382,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449708,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449692,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449707,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449835,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447163,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449829,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450215,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450375,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449805,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448199,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449793,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449795,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449816,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447196,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450319,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449800,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450320,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450322,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449802,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450323,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449690,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450324,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450329,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450318,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450321,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450317,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450369,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450349,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450363,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1394070266,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449779,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450316,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450325,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449742,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450351,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449714,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450364,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449686,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450360,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450367,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450348,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449758,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450368,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449801,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447919,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449197,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449674,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447918,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448238,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449630,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449194,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448188,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448189,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449617,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447171,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449616,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449679,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447209,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449631,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448190,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449794,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449792,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449797,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448192,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449798,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449817,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448191,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448240,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449791,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447169,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447168,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316447170,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448237,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449627,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449193,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449629,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449799,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448187,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448194,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448173,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449619,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448193,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449188,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449464,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448171,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448172,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449476,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449628,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316448174,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449189,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449618,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316449796,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450156,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450158,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449693,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449741,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449738,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449960,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449969,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449961,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450165,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450166,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449965,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450149,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450194,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450191,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448729,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448730,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448783,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449972,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450171,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450174,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448733,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448741,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448750,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448778,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449736,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449746,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449970,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450157,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450169,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1394069872,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448742,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448784,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449750,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449959,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450167,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450175,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448745,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448777,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449973,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450049,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450045,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450013,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449986,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450020,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450056,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450027,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450054,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449979,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450030,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450032,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450074,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450076,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450067,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449900,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449995,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450036,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450053,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450061,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450075,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449044,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447720,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449045,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449024,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447687,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449027,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448994,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449028,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447685,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447739,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449015,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448987,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449055,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447712,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447723,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447761,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449176,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449175,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447650,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447224,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447649,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450265,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450234,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450264,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450270,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1394070329,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447714,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447725,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449034,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449035,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449040,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450252,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450273,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448996,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316449038,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450260,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316448080,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447904,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447233,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450231,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450227,CM61-BEAD-NV-NYE-0860-1,1,50,1000,1000,1,N
1316450220,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450238,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450271,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450242,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450236,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450249,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450311,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450243,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316447236,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450268,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
1316450284,CM61-BEAD-NV-NYE-0860-1,0,50,1000,1000,1,N
