location_id,classification,reason,non_bsl_code,location_type,evidence_type,provider_id,technology,program,fabric,challenge_id,notes
1371320791,1,4,,,,130360.0,50.0,CPF,,,
1371445537,1,4,,,,130360.0,50.0,CPF,,,
1371445575,1,4,,,,130360.0,50.0,CPF,,,
1370855682,0,4,,,,130360.0,50.0,CPF,,,
1370855743,0,4,,,,130360.0,50.0,CPF,,,
1370855671,0,4,,,,130360.0,50.0,CPF,,,
1370882838,1,4,,,,130360.0,50.0,CPF,,,
1371547422,1,4,,,,130360.0,50.0,CPF,,,
1371255589,1,4,,,,130360.0,50.0,CPF,,,
1371255580,1,4,,,,130360.0,50.0,CPF,,,
1371255590,1,4,,,,130360.0,50.0,CPF,,,
1371255566,1,4,,,,130360.0,50.0,CPF,,,
1371255583,1,4,,,,130360.0,50.0,CPF,,,
1371255588,1,4,,,,130360.0,50.0,CPF,,,
1371255569,1,4,,,,130360.0,50.0,CPF,,,
1371255563,1,4,,,,130360.0,50.0,CPF,,,
1370850482,1,4,,,,130360.0,50.0,CPF,,,
1371255585,1,4,,,,130360.0,50.0,CPF,,,
1370850487,1,4,,,,130360.0,50.0,CPF,,,
1370850494,1,4,,,,130360.0,50.0,CPF,,,
1371255559,1,4,,,,130360.0,50.0,CPF,,,
1370850493,1,4,,,,130360.0,50.0,CPF,,,
1370850484,1,4,,,,130360.0,50.0,CPF,,,
1371255575,1,4,,,,130360.0,50.0,CPF,,,
1370850491,1,4,,,,130360.0,50.0,CPF,,,
1370879149,1,4,,,,130360.0,50.0,CPF,,,
1370850480,1,4,,,,130360.0,50.0,CPF,,,
1370879162,1,4,,,,130360.0,50.0,CPF,,,
1370879153,1,4,,,,130360.0,50.0,CPF,,,
1370879150,1,4,,,,130360.0,50.0,CPF,,,
1371270301,1,4,,,,130360.0,50.0,CPF,,,
1371270311,1,4,,,,130360.0,50.0,CPF,,,
1371219832,1,4,,,,130360.0,50.0,CPF,,,
1370879159,1,4,,,,130360.0,50.0,CPF,,,
1371270302,1,4,,,,130360.0,50.0,CPF,,,
1371219821,1,4,,,,130360.0,50.0,CPF,,,
1371270313,1,4,,,,130360.0,50.0,CPF,,,
1371270304,1,4,,,,130360.0,50.0,CPF,,,
1371415903,1,4,,,,130360.0,50.0,CPF,,,
1371270300,1,4,,,,130360.0,50.0,CPF,,,
1371219822,1,4,,,,130360.0,50.0,CPF,,,
1371219824,1,4,,,,130360.0,50.0,CPF,,,
1371219834,1,4,,,,130360.0,50.0,CPF,,,
1370850497,1,4,,,,130360.0,50.0,CPF,,,
1370879151,1,4,,,,130360.0,50.0,CPF,,,
1371219820,1,4,,,,130360.0,50.0,CPF,,,
1371219826,1,4,,,,130360.0,50.0,CPF,,,
1371219838,1,4,,,,130360.0,50.0,CPF,,,
1371270299,1,4,,,,130360.0,50.0,CPF,,,
1371270305,1,4,,,,130360.0,50.0,CPF,,,
1370850495,1,4,,,,130360.0,50.0,CPF,,,
1370879156,1,4,,,,130360.0,50.0,CPF,,,
1371255564,1,4,,,,130360.0,50.0,CPF,,,
1371255570,1,4,,,,130360.0,50.0,CPF,,,
1370850485,1,4,,,,130360.0,50.0,CPF,,,
1371219827,1,4,,,,130360.0,50.0,CPF,,,
1371255593,1,4,,,,130360.0,50.0,CPF,,,
1371255560,1,4,,,,130360.0,50.0,CPF,,,
1371547205,1,4,,,,130360.0,50.0,CPF,,,
1371547428,1,4,,,,130360.0,50.0,CPF,,,
1371547419,1,4,,,,130360.0,50.0,CPF,,,
1371547418,1,4,,,,130360.0,50.0,CPF,,,
1371547241,1,4,,,,130360.0,50.0,CPF,,,
1371547425,1,4,,,,130360.0,50.0,CPF,,,
1371547209,1,4,,,,130360.0,50.0,CPF,,,
1371547420,1,4,,,,130360.0,50.0,CPF,,,
1371547427,1,4,,,,130360.0,50.0,CPF,,,
1371547421,1,4,,,,130360.0,50.0,CPF,,,
1371255565,1,4,,,,130360.0,50.0,CPF,,,
1371255567,1,4,,,,130360.0,50.0,CPF,,,
1371255558,1,4,,,,130360.0,50.0,CPF,,,
1371255576,1,4,,,,130360.0,50.0,CPF,,,
1371547426,1,4,,,,130360.0,50.0,CPF,,,
1371255584,1,4,,,,130360.0,50.0,CPF,,,
1371547202,1,4,,,,130360.0,50.0,CPF,,,
1371255556,1,4,,,,130360.0,50.0,CPF,,,
1371255578,1,4,,,,130360.0,50.0,CPF,,,
1371547429,1,4,,,,130360.0,50.0,CPF,,,
1371255572,1,4,,,,130360.0,50.0,CPF,,,
1371255581,1,4,,,,130360.0,50.0,CPF,,,
1371547210,1,4,,,,130360.0,50.0,CPF,,,
1371547206,1,4,,,,130360.0,50.0,CPF,,,
1370879152,1,4,,,,130360.0,50.0,CPF,,,
1370944012,1,4,,,,130360.0,50.0,CPF,,,
1370879147,1,4,,,,130360.0,50.0,CPF,,,
1370850479,1,4,,,,130360.0,50.0,CPF,,,
1370850486,1,4,,,,130360.0,50.0,CPF,,,
1370954070,1,4,,,,130360.0,50.0,CPF,,,
1370855710,1,4,,,,130360.0,50.0,CPF,,,
1370954071,1,4,,,,130360.0,50.0,CPF,,,
1370967189,1,4,,,,130360.0,50.0,CPF,,,
1370937400,1,4,,,,130360.0,50.0,CPF,,,
1370855673,0,4,,,,130360.0,50.0,CPF,,,
1370855690,0,4,,,,130360.0,50.0,CPF,,,
1370855708,0,4,,,,130360.0,50.0,CPF,,,
1371491024,1,4,,,,130360.0,50.0,CPF,,,
1371491019,1,4,,,,130360.0,50.0,CPF,,,
1371491026,1,4,,,,130360.0,50.0,CPF,,,
1371063172,0,4,,,,130360.0,50.0,CPF,,,
1371063108,1,4,,,,130360.0,50.0,CPF,,,
1371063131,1,4,,,,130360.0,50.0,CPF,,,
1370879163,1,4,,,,130360.0,50.0,CPF,,,
1371491025,1,4,,,,130360.0,50.0,CPF,,,
1370850498,1,4,,,,130360.0,50.0,CPF,,,
1371500275,1,4,,,,130360.0,50.0,CPF,,,
1370850490,1,4,,,,130360.0,50.0,CPF,,,
1370855630,0,4,,,,130360.0,50.0,CPF,,,
1370944006,1,4,,,,130360.0,50.0,CPF,,,
1370967188,1,4,,,,130360.0,50.0,CPF,,,
1370967194,1,4,,,,130360.0,50.0,CPF,,,
1371063098,1,4,,,,130360.0,50.0,CPF,,,
1370850492,1,4,,,,130360.0,50.0,CPF,,,
1370967192,1,4,,,,130360.0,50.0,CPF,,,
1371491015,1,4,,,,130360.0,50.0,CPF,,,
1370879154,1,4,,,,130360.0,50.0,CPF,,,
1371491018,1,4,,,,130360.0,50.0,CPF,,,
1370855683,1,4,,,,130360.0,50.0,CPF,,,
1370954072,1,4,,,,130360.0,50.0,CPF,,,
1370967190,1,4,,,,130360.0,50.0,CPF,,,
1370850489,1,4,,,,130360.0,50.0,CPF,,,
1371255586,1,4,,,,130360.0,50.0,CPF,,,
1371547203,1,4,,,,130360.0,50.0,CPF,,,
1371255579,1,4,,,,130360.0,50.0,CPF,,,
1371255587,1,4,,,,130360.0,50.0,CPF,,,
1371255573,1,4,,,,130360.0,50.0,CPF,,,
1371255562,1,4,,,,130360.0,50.0,CPF,,,
1371255591,1,4,,,,130360.0,50.0,CPF,,,
1371255568,1,4,,,,130360.0,50.0,CPF,,,
1371547431,1,4,,,,130360.0,50.0,CPF,,,
1371255582,1,4,,,,130360.0,50.0,CPF,,,
1371255555,1,4,,,,130360.0,50.0,CPF,,,
1371255557,1,4,,,,130360.0,50.0,CPF,,,
1371255577,1,4,,,,130360.0,50.0,CPF,,,
1371547213,1,4,,,,130360.0,50.0,CPF,,,
1370850488,1,4,,,,130360.0,50.0,CPF,,,
1371255554,1,4,,,,130360.0,50.0,CPF,,,
1370850481,1,4,,,,130360.0,50.0,CPF,,,
1371547406,1,4,,,,130360.0,50.0,CPF,,,
1371547424,1,4,,,,130360.0,50.0,CPF,,,
1370850499,1,4,,,,130360.0,50.0,CPF,,,
1371255571,1,4,,,,130360.0,50.0,CPF,,,
1371255592,1,4,,,,130360.0,50.0,CPF,,,
1370855732,0,4,,,,130360.0,50.0,CPF,,,
1370855639,0,4,,,,130360.0,50.0,CPF,,,
1370855662,0,4,,,,130360.0,50.0,CPF,,,
1370855745,0,4,,,,130360.0,50.0,CPF,,,
1370855738,0,4,,,,130360.0,50.0,CPF,,,
1370855647,0,4,,,,130360.0,50.0,CPF,,,
1370855643,0,4,,,,130360.0,50.0,CPF,,,
1370855657,0,4,,,,130360.0,50.0,CPF,,,
1370967193,1,4,,,,130360.0,50.0,CPF,,,
1370855665,0,4,,,,130360.0,50.0,CPF,,,
1370855650,0,4,,,,130360.0,50.0,CPF,,,
1370855638,0,4,,,,130360.0,50.0,CPF,,,
1370967195,1,4,,,,130360.0,50.0,CPF,,,
1370855631,0,4,,,,130360.0,50.0,CPF,,,
1370855733,0,4,,,,130360.0,50.0,CPF,,,
1370967187,1,4,,,,130360.0,50.0,CPF,,,
1370855651,0,4,,,,130360.0,50.0,CPF,,,
1370855655,0,4,,,,130360.0,50.0,CPF,,,
1370855730,0,4,,,,130360.0,50.0,CPF,,,
1370855747,0,4,,,,130360.0,50.0,CPF,,,
1370855725,0,4,,,,130360.0,50.0,CPF,,,
1370855686,0,4,,,,130360.0,50.0,CPF,,,
1370855734,0,4,,,,130360.0,50.0,CPF,,,
1370855688,0,4,,,,130360.0,50.0,CPF,,,
1370855715,0,4,,,,130360.0,50.0,CPF,,,
1370855737,0,4,,,,130360.0,50.0,CPF,,,
1370855678,0,4,,,,130360.0,50.0,CPF,,,
1370855672,0,4,,,,130360.0,50.0,CPF,,,
1370855663,0,4,,,,130360.0,50.0,CPF,,,
1370855722,0,4,,,,130360.0,50.0,CPF,,,
1370855666,0,4,,,,130360.0,50.0,CPF,,,
1370855648,0,4,,,,130360.0,50.0,CPF,,,
1370855660,0,4,,,,130360.0,50.0,CPF,,,
1370855679,0,4,,,,130360.0,50.0,CPF,,,
1370855692,0,4,,,,130360.0,50.0,CPF,,,
1370855731,0,4,,,,130360.0,50.0,CPF,,,
1370855740,0,4,,,,130360.0,50.0,CPF,,,
1370855676,0,4,,,,130360.0,50.0,CPF,,,
1370855744,0,4,,,,130360.0,50.0,CPF,,,
1370855681,0,4,,,,130360.0,50.0,CPF,,,
1370855721,0,4,,,,130360.0,50.0,CPF,,,
1370855735,0,4,,,,130360.0,50.0,CPF,,,
1370855667,0,4,,,,130360.0,50.0,CPF,,,
1370855669,0,4,,,,130360.0,50.0,CPF,,,
1370855649,0,4,,,,130360.0,50.0,CPF,,,
1370855623,0,4,,,,130360.0,50.0,CPF,,,
1370855641,0,4,,,,130360.0,50.0,CPF,,,
1370855675,0,4,,,,130360.0,50.0,CPF,,,
1370855654,0,4,,,,130360.0,50.0,CPF,,,
1370967186,1,4,,,,130360.0,50.0,CPF,,,
1370967191,1,4,,,,130360.0,50.0,CPF,,,
1370855640,0,4,,,,130360.0,50.0,CPF,,,
1370855739,0,4,,,,130360.0,50.0,CPF,,,
1370855746,0,4,,,,130360.0,50.0,CPF,,,
1370855704,0,4,,,,130360.0,50.0,CPF,,,
1370855736,0,4,,,,130360.0,50.0,CPF,,,
1370855729,0,4,,,,130360.0,50.0,CPF,,,
1370855724,0,4,,,,130360.0,50.0,CPF,,,
1370855632,0,4,,,,130360.0,50.0,CPF,,,
1370855727,0,4,,,,130360.0,50.0,CPF,,,
1370855706,0,4,,,,130360.0,50.0,CPF,,,
1370855674,0,4,,,,130360.0,50.0,CPF,,,
1370855703,0,4,,,,130360.0,50.0,CPF,,,
1370855719,0,4,,,,130360.0,50.0,CPF,,,
1370855701,0,4,,,,130360.0,50.0,CPF,,,
1370855714,0,4,,,,130360.0,50.0,CPF,,,
1370855705,0,4,,,,130360.0,50.0,CPF,,,
1370855728,0,4,,,,130360.0,50.0,CPF,,,
1370855677,0,4,,,,130360.0,50.0,CPF,,,
1370855702,0,4,,,,130360.0,50.0,CPF,,,
1371063140,0,4,,,,130360.0,50.0,CPF,,,
1370855716,0,4,,,,130360.0,50.0,CPF,,,
1370855718,0,4,,,,130360.0,50.0,CPF,,,
1370855717,0,4,,,,130360.0,50.0,CPF,,,
1371063170,1,4,,,,130360.0,50.0,CPF,,,
1371063060,1,4,,,,130360.0,50.0,CPF,,,
1371063160,1,4,,,,130360.0,50.0,CPF,,,
1370855712,1,4,,,,130360.0,50.0,CPF,,,
1370855689,0,4,,,,130360.0,50.0,CPF,,,
1370855687,0,4,,,,130360.0,50.0,CPF,,,
1371063163,1,4,,,,130360.0,50.0,CPF,,,
1371063169,0,4,,,,130360.0,50.0,CPF,,,
1371491021,1,4,,,,130360.0,50.0,CPF,,,
1370855711,1,4,,,,130360.0,50.0,CPF,,,
1371491030,1,4,,,,130360.0,50.0,CPF,,,
1371491023,1,4,,,,130360.0,50.0,CPF,,,
1370937398,1,4,,,,130360.0,50.0,CPF,,,
1371063129,1,4,,,,130360.0,50.0,CPF,,,
1371063124,1,4,,,,130360.0,50.0,CPF,,,
1371491033,1,4,,,,130360.0,50.0,CPF,,,
1370855697,1,4,,,,130360.0,50.0,CPF,,,
1370855633,1,4,,,,130360.0,50.0,CPF,,,
1371063086,1,4,,,,130360.0,50.0,CPF,,,
1370937397,1,4,,,,130360.0,50.0,CPF,,,
1370855709,1,4,,,,130360.0,50.0,CPF,,,
1370855707,1,4,,,,130360.0,50.0,CPF,,,
1371063101,1,4,,,,130360.0,50.0,CPF,,,
1370937401,1,4,,,,130360.0,50.0,CPF,,,
1370855698,1,4,,,,130360.0,50.0,CPF,,,
1370855635,1,4,,,,130360.0,50.0,CPF,,,
1371547417,1,4,,,,130360.0,50.0,CPF,,,
1370937399,1,4,,,,130360.0,50.0,CPF,,,
1370855699,1,4,,,,130360.0,50.0,CPF,,,
1371491028,1,4,,,,130360.0,50.0,CPF,,,
1371063118,1,4,,,,130360.0,50.0,CPF,,,
1371491022,1,4,,,,130360.0,50.0,CPF,,,
1371167772,1,4,,,,130360.0,50.0,CPF,,,
1371547239,1,4,,,,130360.0,50.0,CPF,,,
1371547231,1,4,,,,130360.0,50.0,CPF,,,
1371063085,1,4,,,,130360.0,50.0,CPF,,,
1370855634,1,4,,,,130360.0,50.0,CPF,,,
1371491017,1,4,,,,130360.0,50.0,CPF,,,
1371063126,1,4,,,,130360.0,50.0,CPF,,,
1370855696,1,4,,,,130360.0,50.0,CPF,,,
1371491020,1,4,,,,130360.0,50.0,CPF,,,
1371491032,1,4,,,,130360.0,50.0,CPF,,,
1370937396,1,4,,,,130360.0,50.0,CPF,,,
1371063120,1,4,,,,130360.0,50.0,CPF,,,
1371063119,1,4,,,,130360.0,50.0,CPF,,,
1371063128,1,4,,,,130360.0,50.0,CPF,,,
1371063084,1,4,,,,130360.0,50.0,CPF,,,
1371491016,1,4,,,,130360.0,50.0,CPF,,,
1370855694,1,4,,,,130360.0,50.0,CPF,,,
1370855695,1,4,,,,130360.0,50.0,CPF,,,
1371491027,1,4,,,,130360.0,50.0,CPF,,,
1371491031,1,4,,,,130360.0,50.0,CPF,,,
1370855636,1,4,,,,130360.0,50.0,CPF,,,
1370855684,1,4,,,,130360.0,50.0,CPF,,,
1371491029,1,4,,,,130360.0,50.0,CPF,,,
1370855637,1,4,,,,130360.0,50.0,CPF,,,
1370937402,1,4,,,,130360.0,50.0,CPF,,,
1370937403,1,4,,,,130360.0,50.0,CPF,,,
1370937404,1,4,,,,130360.0,50.0,CPF,,,
1371575872,1,4,,,,130360.0,50.0,CPF,,,
1371575876,1,4,,,,130360.0,50.0,CPF,,,
1371575859,1,4,,,,130360.0,50.0,CPF,,,
1371575877,1,4,,,,130360.0,50.0,CPF,,,
1394045238,0,4,,,,130360.0,50.0,CPF,,,
1371558077,1,4,,,,130360.0,50.0,CPF,,,
1371547448,1,4,,,,130360.0,50.0,CPF,,,
1371575873,1,4,,,,130360.0,50.0,CPF,,,
1371558078,1,4,,,,130360.0,50.0,CPF,,,
1371547247,1,4,,,,130360.0,50.0,CPF,,,
1371547447,1,4,,,,130360.0,50.0,CPF,,,
1371547446,1,4,,,,130360.0,50.0,CPF,,,
1371547249,1,4,,,,130360.0,50.0,CPF,,,
1371547246,1,4,,,,130360.0,50.0,CPF,,,
1371063073,1,4,,,,130360.0,50.0,CPF,,,
1371063149,1,4,,,,130360.0,50.0,CPF,,,
1371063078,1,4,,,,130360.0,50.0,CPF,,,
1371465949,0,4,,,,130360.0,50.0,CPF,,,
1371063117,1,4,,,,130360.0,50.0,CPF,,,
1371063076,1,4,,,,130360.0,50.0,CPF,,,
1371063081,1,4,,,,130360.0,50.0,CPF,,,
1371063044,1,4,,,,130360.0,50.0,CPF,,,
1371063199,1,4,,,,130360.0,50.0,CPF,,,
1371063087,1,4,,,,130360.0,50.0,CPF,,,
1371063095,1,4,,,,130360.0,50.0,CPF,,,
1371063187,1,4,,,,130360.0,50.0,CPF,,,
1371063097,1,4,,,,130360.0,50.0,CPF,,,
1371465950,1,4,,,,130360.0,50.0,CPF,,,
1371063186,1,4,,,,130360.0,50.0,CPF,,,
1371063099,1,4,,,,130360.0,50.0,CPF,,,
1371063074,1,4,,,,130360.0,50.0,CPF,,,
1371063196,1,4,,,,130360.0,50.0,CPF,,,
1371063207,1,4,,,,130360.0,50.0,CPF,,,
1371547251,1,4,,,,130360.0,50.0,CPF,,,
1371063093,1,4,,,,130360.0,50.0,CPF,,,
1371063096,1,4,,,,130360.0,50.0,CPF,,,
1371063043,1,4,,,,130360.0,50.0,CPF,,,
1371063080,1,4,,,,130360.0,50.0,CPF,,,
1371063112,1,4,,,,130360.0,50.0,CPF,,,
1371063059,1,4,,,,130360.0,50.0,CPF,,,
1371547369,1,4,,,,130360.0,50.0,CPF,,,
1371063077,1,4,,,,130360.0,50.0,CPF,,,
1371063116,1,4,,,,130360.0,50.0,CPF,,,
1371547373,1,4,,,,130360.0,50.0,CPF,,,
1371558076,1,4,,,,130360.0,50.0,CPF,,,
1371063088,1,4,,,,130360.0,50.0,CPF,,,
1371319269,0,4,,,,130360.0,50.0,CPF,,,
1371319191,1,4,,,,130360.0,50.0,CPF,,,
1371319184,0,4,,,,130360.0,50.0,CPF,,,
1371319253,0,4,,,,130360.0,50.0,CPF,,,
1371196354,1,4,,,,130360.0,50.0,CPF,,,
1371196257,1,4,,,,130360.0,50.0,CPF,,,
1371196260,1,4,,,,130360.0,50.0,CPF,,,
1371196264,1,4,,,,130360.0,50.0,CPF,,,
1371196261,1,4,,,,130360.0,50.0,CPF,,,
1371196263,1,4,,,,130360.0,50.0,CPF,,,
1371196353,1,4,,,,130360.0,50.0,CPF,,,
1371052167,1,4,,,,130360.0,50.0,CPF,,,
1371052172,1,4,,,,130360.0,50.0,CPF,,,
1371052174,1,4,,,,130360.0,50.0,CPF,,,
1371052166,1,4,,,,130360.0,50.0,CPF,,,
1371196358,1,4,,,,130360.0,50.0,CPF,,,
1371052164,1,4,,,,130360.0,50.0,CPF,,,
1371196254,1,4,,,,130360.0,50.0,CPF,,,
1371319192,0,4,,,,130360.0,50.0,CPF,,,
1371063189,1,4,,,,130360.0,50.0,CPF,,,
1371063082,1,4,,,,130360.0,50.0,CPF,,,
1371063054,1,4,,,,130360.0,50.0,CPF,,,
1371063104,1,4,,,,130360.0,50.0,CPF,,,
1371063057,1,4,,,,130360.0,50.0,CPF,,,
1371063079,1,4,,,,130360.0,50.0,CPF,,,
1371063110,1,4,,,,130360.0,50.0,CPF,,,
1371063052,1,4,,,,130360.0,50.0,CPF,,,
1371063204,1,4,,,,130360.0,50.0,CPF,,,
1371063075,1,4,,,,130360.0,50.0,CPF,,,
1371063045,1,4,,,,130360.0,50.0,CPF,,,
1371063090,1,4,,,,130360.0,50.0,CPF,,,
1371063058,1,4,,,,130360.0,50.0,CPF,,,
1371063194,1,4,,,,130360.0,50.0,CPF,,,
1371063153,1,4,,,,130360.0,50.0,CPF,,,
1371063046,1,4,,,,130360.0,50.0,CPF,,,
1371063047,1,4,,,,130360.0,50.0,CPF,,,
1371063034,1,4,,,,130360.0,50.0,CPF,,,
1371063106,1,4,,,,130360.0,50.0,CPF,,,
1371063072,1,4,,,,130360.0,50.0,CPF,,,
1371063070,1,4,,,,130360.0,50.0,CPF,,,
1371063031,1,4,,,,130360.0,50.0,CPF,,,
1371063030,1,4,,,,130360.0,50.0,CPF,,,
1371063083,1,4,,,,130360.0,50.0,CPF,,,
1371063049,1,4,,,,130360.0,50.0,CPF,,,
1371063056,1,4,,,,130360.0,50.0,CPF,,,
1371063191,1,4,,,,130360.0,50.0,CPF,,,
1371063195,1,4,,,,130360.0,50.0,CPF,,,
1371063055,1,4,,,,130360.0,50.0,CPF,,,
1371063064,1,4,,,,130360.0,50.0,CPF,,,
1371063092,1,4,,,,130360.0,50.0,CPF,,,
1371063103,1,4,,,,130360.0,50.0,CPF,,,
1371063193,1,4,,,,130360.0,50.0,CPF,,,
1371063202,1,4,,,,130360.0,50.0,CPF,,,
1371063048,1,4,,,,130360.0,50.0,CPF,,,
1371063089,1,4,,,,130360.0,50.0,CPF,,,
1371063198,1,4,,,,130360.0,50.0,CPF,,,
1371547332,1,4,,,,130360.0,50.0,CPF,,,
1371547334,1,4,,,,130360.0,50.0,CPF,,,
1371547331,0,4,,,,130360.0,50.0,CPF,,,
1371547337,1,4,,,,130360.0,50.0,CPF,,,
1371547192,1,4,,,,130360.0,50.0,CPF,,,
1371547248,1,4,,,,130360.0,50.0,CPF,,,
1370884168,1,4,,,,130360.0,50.0,CPF,,,
1370884180,1,4,,,,130360.0,50.0,CPF,,,
1371547445,1,4,,,,130360.0,50.0,CPF,,,
1370884170,1,4,,,,130360.0,50.0,CPF,,,
1371547191,0,4,,,,130360.0,50.0,CPF,,,
1370884173,1,4,,,,130360.0,50.0,CPF,,,
1371465937,1,4,,,,130360.0,50.0,CPF,,,
1371465946,1,4,,,,130360.0,50.0,CPF,,,
1371465956,1,4,,,,130360.0,50.0,CPF,,,
1371465955,1,4,,,,130360.0,50.0,CPF,,,
1371063053,1,4,,,,130360.0,50.0,CPF,,,
1371189153,1,4,,,,130360.0,50.0,CPF,,,
1371189147,1,4,,,,130360.0,50.0,CPF,,,
1371063183,1,4,,,,130360.0,50.0,CPF,,,
1371063182,1,4,,,,130360.0,50.0,CPF,,,
1371189149,1,4,,,,130360.0,50.0,CPF,,,
1371063174,1,4,,,,130360.0,50.0,CPF,,,
1371063121,1,4,,,,130360.0,50.0,CPF,,,
1371547444,1,4,,,,130360.0,50.0,CPF,,,
1370884172,1,4,,,,130360.0,50.0,CPF,,,
1371063115,1,4,,,,130360.0,50.0,CPF,,,
1371189154,1,4,,,,130360.0,50.0,CPF,,,
1371547193,1,4,,,,130360.0,50.0,CPF,,,
1371547197,1,4,,,,130360.0,50.0,CPF,,,
1371547335,1,4,,,,130360.0,50.0,CPF,,,
1371189145,1,4,,,,130360.0,50.0,CPF,,,
1370884179,1,4,,,,130360.0,50.0,CPF,,,
1370884184,1,4,,,,130360.0,50.0,CPF,,,
1371189108,1,4,,,,130360.0,50.0,CPF,,,
1371189148,1,4,,,,130360.0,50.0,CPF,,,
1371465940,1,4,,,,130360.0,50.0,CPF,,,
1371465941,1,4,,,,130360.0,50.0,CPF,,,
1371465953,1,4,,,,130360.0,50.0,CPF,,,
1371465952,1,4,,,,130360.0,50.0,CPF,,,
1371465931,1,4,,,,130360.0,50.0,CPF,,,
1371465939,1,4,,,,130360.0,50.0,CPF,,,
1371465957,0,4,,,,130360.0,50.0,CPF,,,
1371063190,1,4,,,,130360.0,50.0,CPF,,,
1371189118,1,4,,,,130360.0,50.0,CPF,,,
1371063111,1,4,,,,130360.0,50.0,CPF,,,
1371063125,1,4,,,,130360.0,50.0,CPF,,,
1371063127,1,4,,,,130360.0,50.0,CPF,,,
1371063032,1,4,,,,130360.0,50.0,CPF,,,
1371063184,1,4,,,,130360.0,50.0,CPF,,,
1371063151,1,4,,,,130360.0,50.0,CPF,,,
1371063205,1,4,,,,130360.0,50.0,CPF,,,
1371063147,1,4,,,,130360.0,50.0,CPF,,,
1371063188,1,4,,,,130360.0,50.0,CPF,,,
1371063206,1,4,,,,130360.0,50.0,CPF,,,
1371063150,1,4,,,,130360.0,50.0,CPF,,,
1371063148,1,4,,,,130360.0,50.0,CPF,,,
1371063039,1,4,,,,130360.0,50.0,CPF,,,
1371063192,1,4,,,,130360.0,50.0,CPF,,,
1371063037,1,4,,,,130360.0,50.0,CPF,,,
1371063109,1,4,,,,130360.0,50.0,CPF,,,
1371063033,1,4,,,,130360.0,50.0,CPF,,,
1371063038,1,4,,,,130360.0,50.0,CPF,,,
1371063105,1,4,,,,130360.0,50.0,CPF,,,
1371063065,1,4,,,,130360.0,50.0,CPF,,,
1371063091,1,4,,,,130360.0,50.0,CPF,,,
1371063041,1,4,,,,130360.0,50.0,CPF,,,
1371063040,1,4,,,,130360.0,50.0,CPF,,,
1371063113,1,4,,,,130360.0,50.0,CPF,,,
1371063035,1,4,,,,130360.0,50.0,CPF,,,
1371063068,1,4,,,,130360.0,50.0,CPF,,,
1371063036,1,4,,,,130360.0,50.0,CPF,,,
1371063069,1,4,,,,130360.0,50.0,CPF,,,
1371063107,1,4,,,,130360.0,50.0,CPF,,,
1371063066,1,4,,,,130360.0,50.0,CPF,,,
1371063071,1,4,,,,130360.0,50.0,CPF,,,
1371063100,1,4,,,,130360.0,50.0,CPF,,,
1371575855,1,4,,,,130360.0,50.0,CPF,,,
1371575865,1,4,,,,130360.0,50.0,CPF,,,
1371547220,1,4,,,,130360.0,50.0,CPF,,,
1371575871,1,4,,,,130360.0,50.0,CPF,,,
1371547082,1,4,,,,130360.0,50.0,CPF,,,
1371575867,1,4,,,,130360.0,50.0,CPF,,,
1371547088,1,4,,,,130360.0,50.0,CPF,,,
1371575854,1,4,,,,130360.0,50.0,CPF,,,
1371547370,1,4,,,,130360.0,50.0,CPF,,,
1371547366,1,4,,,,130360.0,50.0,CPF,,,
1371580232,1,4,,,,130360.0,50.0,CPF,,,
1371547404,1,4,,,,130360.0,50.0,CPF,,,
1371575874,1,4,,,,130360.0,50.0,CPF,,,
1371575856,1,4,,,,130360.0,50.0,CPF,,,
1371547414,1,4,,,,130360.0,50.0,CPF,,,
1371580230,1,4,,,,130360.0,50.0,CPF,,,
1371575863,1,4,,,,130360.0,50.0,CPF,,,
1371575857,1,4,,,,130360.0,50.0,CPF,,,
1371575861,1,4,,,,130360.0,50.0,CPF,,,
1371547218,1,4,,,,130360.0,50.0,CPF,,,
1371575858,1,4,,,,130360.0,50.0,CPF,,,
1371575870,0,4,,,,130360.0,50.0,CPF,,,
1371547222,1,4,,,,130360.0,50.0,CPF,,,
1371575860,1,4,,,,130360.0,50.0,CPF,,,
1394045237,0,4,,,,130360.0,50.0,CPF,,,
1371575864,1,4,,,,130360.0,50.0,CPF,,,
1371575869,1,4,,,,130360.0,50.0,CPF,,,
1371547221,1,4,,,,130360.0,50.0,CPF,,,
1371547410,1,4,,,,130360.0,50.0,CPF,,,
1371575875,1,4,,,,130360.0,50.0,CPF,,,
1371575868,1,4,,,,130360.0,50.0,CPF,,,
1371575866,1,4,,,,130360.0,50.0,CPF,,,
1371580231,1,4,,,,130360.0,50.0,CPF,,,
1371319185,0,4,,,,130360.0,50.0,CPF,,,
1371319251,0,4,,,,130360.0,50.0,CPF,,,
1371319186,0,4,,,,130360.0,50.0,CPF,,,
1371319248,0,4,,,,130360.0,50.0,CPF,,,
1371319213,0,4,,,,130360.0,50.0,CPF,,,
1371319201,0,4,,,,130360.0,50.0,CPF,,,
1371319205,0,4,,,,130360.0,50.0,CPF,,,
1371319255,0,4,,,,130360.0,50.0,CPF,,,
1371319232,0,4,,,,130360.0,50.0,CPF,,,
1371319233,0,4,,,,130360.0,50.0,CPF,,,
1371319208,0,4,,,,130360.0,50.0,CPF,,,
